-0.025651-0.851882j,-0.001483-3.138885j,-0.001483-3.138885j,0.000000
-0.025651-0.851882j,-0.002963-3.137887j,-0.000004-3.139880j,0.000000
-0.025651-0.851882j,-0.002963-3.137887j,-0.000004-3.139880j,0.000000
-0.025651-0.851882j,-0.002963-3.137887j,-0.000004-3.139880j,0.000000
-0.025651-0.851882j,-0.002963-3.137887j,-0.000004-3.139880j,0.000000
-0.025651-0.851882j,-0.002963-3.137887j,-0.000004-3.139880j,0.000000
-0.025651-0.851882j,-0.002963-3.137887j,-0.000004-3.139880j,0.000000
-0.025651-0.851882j,-0.002963-3.137887j,-0.000004-3.139880j,0.000000
-0.025651-0.851882j,-0.002963-3.137887j,-0.000004-3.139880j,0.000000
-0.025651-0.851882j,-0.002963-3.137887j,-0.000004-3.139880j,0.000000
-0.025651-0.851882j,-0.002963-3.137887j,-0.000004-3.139880j,0.000000
-0.025651-0.851882j,-0.002963-3.137887j,-0.000004-3.139880j,0.000000
-0.025651-0.851882j,-0.002963-3.137887j,-0.000004-3.139880j,0.000000
-0.025651-0.851882j,-0.002963-3.137887j,-0.000004-3.139880j,0.000000
-0.025651-0.851882j,-0.002963-3.137887j,-0.000004-3.139880j,0.000000
-0.025651-0.851882j,-0.002963-3.137887j,-0.000004-3.139880j,0.000000
-0.025651-0.851882j,-0.002963-3.137887j,-0.000004-3.139880j,0.000000
-0.025651-0.851882j,-0.002963-3.137887j,-0.000004-3.139880j,0.000000
-0.025651-0.851882j,-0.002963-3.137887j,-0.000004-3.139880j,0.000000
-0.025651-0.851882j,-0.002963-3.137887j,-0.000004-3.139880j,0.000000
-0.025651-0.851882j,-0.002963-3.137887j,-0.000004-3.139880j,0.000000
-0.025651-0.851882j,-0.002963-3.137887j,-0.000004-3.139880j,0.000000
-0.025651-0.851882j,-0.002963-3.137887j,-0.000004-3.139880j,0.000000
-0.025651-0.851882j,-0.002963-3.137887j,-0.000004-3.139880j,0.000000
-0.025651-0.851882j,-0.002963-3.137887j,-0.000004-3.139880j,0.000000
-0.025651-0.851882j,-0.002963-3.137887j,-0.000004-3.139880j,0.000000
-0.025651-0.851882j,-0.002963-3.137887j,-0.000004-3.139880j,0.000000
-0.025651-0.851882j,-0.002963-3.137887j,-0.000004-3.139880j,0.000000
-0.025651-0.851882j,-0.002963-3.137887j,-0.000004-3.139880j,0.000000
-0.025651-0.851882j,-0.002963-3.137887j,-0.000004-3.139880j,0.000000
-0.025651-0.851882j,-0.002963-3.137887j,-0.000004-3.139880j,0.000000
-0.025651-0.851882j,-0.002963-3.137887j,-0.000004-3.139880j,0.000000
-0.025651-0.851882j,-0.002963-3.137887j,-0.000004-3.139880j,0.000000
-0.025651-0.851882j,-0.002963-3.137887j,-0.000004-3.139880j,0.000000
-0.025651-0.851882j,-0.002963-3.137887j,-0.000004-3.139880j,0.000000
-0.025651-0.851882j,-0.002963-3.137887j,-0.000004-3.139880j,0.000000
-0.025651-0.851882j,-0.002963-3.137887j,-0.000004-3.139880j,0.000000
-0.025651-0.851882j,-0.002963-3.137887j,-0.000004-3.139880j,0.000000
-0.025651-0.851882j,-0.002963-3.137887j,-0.000004-3.139880j,0.000000
-0.025651-0.851882j,-0.002963-3.137887j,-0.000004-3.139880j,0.000000
-0.025651-0.851882j,-0.002963-3.137887j,-0.000004-3.139880j,0.000000
-0.025651-0.851882j,-0.002963-3.137887j,-0.000004-3.139880j,0.000000
-0.025651-0.851882j,-0.002963-3.137887j,-0.000004-3.139880j,0.000000
-0.025651-0.851882j,-0.002963-3.137887j,-0.000004-3.139880j,0.000000
-0.025651-0.851882j,-0.002963-3.137887j,-0.000004-3.139880j,0.000000
-0.025651-0.851882j,-0.002963-3.137887j,-0.000004-3.139880j,0.000000
-0.025651-0.851882j,-0.002963-3.137887j,-0.000004-3.139880j,0.000000
-0.025651-0.851882j,-0.002963-3.137887j,-0.000004-3.139880j,0.000000
-0.025651-0.851882j,-0.002963-3.137887j,-0.000004-3.139880j,0.000000
-0.025651-0.851882j,-0.002963-3.137887j,-0.000004-3.139880j,0.000000
-0.025651-0.851882j,-0.002963-3.137887j,-0.000004-3.139880j,0.000000
-0.025651-0.851882j,-0.002963-3.137887j,-0.000004-3.139880j,0.000000
-0.025651-0.851882j,-0.002963-3.137887j,-0.000004-3.139880j,0.000000
-0.025651-0.851882j,-0.002963-3.137887j,-0.000004-3.139880j,0.000000
-0.025651-0.851882j,-0.002963-3.137887j,-0.000004-3.139880j,0.000000
-0.025651-0.851882j,-0.002963-3.137887j,-0.000004-3.139880j,0.000000
-0.025651-0.851882j,-0.002963-3.137887j,-0.000004-3.139880j,0.000000
-0.025651-0.851882j,-0.002963-3.137887j,-0.000004-3.139880j,0.000000
-0.025651-0.851882j,-0.002963-3.137887j,-0.000004-3.139880j,0.000000
-0.025651-0.851882j,-0.002963-3.137887j,-0.000004-3.139880j,0.000000
-0.025651-0.851882j,-0.002963-3.137887j,-0.000004-3.139880j,0.000000
-0.025651-0.851882j,-0.002963-3.137887j,-0.000004-3.139880j,0.000000
-0.025651-0.851882j,-0.002963-3.137887j,-0.000004-3.139880j,0.000000
-0.025651-0.851882j,-0.002963-3.137887j,-0.000004-3.139880j,0.000000
-0.025651-0.851882j,-0.002963-3.137887j,-0.000004-3.139880j,0.000000
-0.025651-0.851882j,-0.002963-3.137887j,-0.000004-3.139880j,0.000000
-0.025651-0.851882j,-0.002963-3.137887j,-0.000004-3.139880j,0.000000
-0.025651-0.851882j,-0.002963-3.137887j,-0.000004-3.139880j,0.000000
-0.025651-0.851882j,-0.002963-3.137887j,-0.000004-3.139880j,0.000000
-0.025651-0.851882j,-0.002963-3.137887j,-0.000004-3.139880j,0.000000
-0.025651-0.851882j,-0.002963-3.137887j,-0.000004-3.139880j,0.000000
-0.025651-0.851882j,-0.002963-3.137887j,-0.000004-3.139880j,0.000000
-0.025651-0.851882j,-0.002963-3.137887j,-0.000004-3.139880j,0.000000
-0.025651-0.851882j,-0.002963-3.137887j,-0.000004-3.139880j,0.000000
-0.025651-0.851882j,-0.002963-3.137887j,-0.000004-3.139880j,0.000000
-0.025651-0.851882j,-0.002963-3.137887j,-0.000004-3.139880j,0.000000
-0.025651-0.851882j,-0.002963-3.137887j,-0.000004-3.139880j,0.000000
-0.025651-0.851882j,-0.002963-3.137887j,-0.000004-3.139880j,0.000000
-0.025651-0.851882j,-0.002963-3.137887j,-0.000004-3.139880j,0.000000
-0.025651-0.851882j,-0.002963-3.137887j,-0.000004-3.139880j,0.000000
-0.025651-0.851882j,-0.002963-3.137887j,-0.000004-3.139880j,0.000000
-0.025651-0.851882j,-0.002963-3.137887j,-0.000004-3.139880j,0.000000
-0.025651-0.851882j,-0.002963-3.137887j,-0.000004-3.139880j,0.000000
-0.025651-0.851882j,-0.002963-3.137887j,-0.000004-3.139880j,0.000000
-0.025651-0.851882j,-0.002963-3.137887j,-0.000004-3.139880j,0.000000
-0.025651-0.851882j,-0.002963-3.137887j,-0.000004-3.139880j,0.000000
-0.025651-0.851882j,-0.002963-3.137887j,-0.000004-3.139880j,0.000000
-0.025651-0.851882j,-0.002963-3.137887j,-0.000004-3.139880j,0.000000
-0.025651-0.851882j,-0.002963-3.137887j,-0.000004-3.139880j,0.000000
-0.025651-0.851882j,-0.002963-3.137887j,-0.000004-3.139880j,0.000000
-0.025651-0.851882j,-0.002963-3.137887j,-0.000004-3.139880j,0.000000
-0.025651-0.851882j,-0.002963-3.137887j,-0.000004-3.139880j,0.000000
-0.025651-0.851882j,-0.002963-3.137887j,-0.000004-3.139880j,0.000000
-0.025651-0.851882j,-0.002963-3.137887j,-0.000004-3.139880j,0.000000
-0.025651-0.851882j,-0.002963-3.137887j,-0.000004-3.139880j,0.000000
-0.025651-0.851882j,-0.002963-3.137887j,-0.000004-3.139880j,0.000000
-0.025651-0.851882j,-0.002963-3.137887j,-0.000004-3.139880j,0.000000
-0.025651-0.851882j,-0.002963-3.137887j,-0.000004-3.139880j,0.000000
-0.025651-0.851882j,-0.002963-3.137887j,-0.000004-3.139880j,0.000000
-0.025651-0.851882j,-0.002963-3.137887j,-0.000004-3.139880j,0.000000
-0.025651-0.851882j,-0.002963-3.137887j,-0.000004-3.139880j,0.000000
-0.025651-0.851882j,-0.002963-3.137887j,-0.000004-3.139880j,0.000000
-0.025651-0.851882j,-0.002963-3.137887j,-0.000004-3.139880j,0.000000
-0.025651-0.851882j,-0.002963-3.137887j,-0.000004-3.139880j,0.000000
-0.025651-0.851882j,-0.002963-3.137887j,-0.000004-3.139880j,0.000000
-0.025651-0.851882j,-0.002963-3.137887j,-0.000004-3.139880j,0.000000
-0.025651-0.851882j,-0.002963-3.137887j,-0.000004-3.139880j,0.000000
-0.025651-0.851882j,-0.002963-3.137887j,-0.000004-3.139880j,0.000000
-0.025651-0.851882j,-0.002963-3.137887j,-0.000004-3.139880j,0.000000
-0.025651-0.851882j,-0.002963-3.137887j,-0.000004-3.139880j,0.000000
-0.025651-0.851882j,-0.002963-3.137887j,-0.000004-3.139880j,0.000000
-0.025651-0.851882j,-0.002963-3.137887j,-0.000004-3.139880j,0.000000
-0.025651-0.851882j,-0.002963-3.137887j,-0.000004-3.139880j,0.000000
-0.025651-0.851882j,-0.002963-3.137887j,-0.000004-3.139880j,0.000000
-0.025651-0.851882j,-0.002963-3.137887j,-0.000004-3.139880j,0.000000
-0.025651-0.851882j,-0.002963-3.137887j,-0.000004-3.139880j,0.000000
-0.025651-0.851882j,-0.002963-3.137887j,-0.000004-3.139880j,0.000000
-0.025651-0.851882j,-0.002963-3.137887j,-0.000004-3.139880j,0.000000
-0.025651-0.851882j,-0.002963-3.137887j,-0.000004-3.139880j,0.000000
-0.025651-0.851882j,-0.002963-3.137887j,-0.000004-3.139880j,0.000000
-0.025651-0.851882j,-0.002963-3.137887j,-0.000004-3.139880j,0.000000
-0.025651-0.851882j,-0.002963-3.137887j,-0.000004-3.139880j,0.000000
-0.025651-0.851882j,-0.002963-3.137887j,-0.000004-3.139880j,0.000000
-0.025651-0.851882j,-0.002963-3.137887j,-0.000004-3.139880j,0.000000
-0.025651-0.851882j,-0.002963-3.137887j,-0.000004-3.139880j,0.000000
-0.025651-0.851882j,-0.002963-3.137887j,-0.000004-3.139880j,0.000000
-0.025651-0.851882j,-0.002963-3.137887j,-0.000004-3.139880j,0.000000
-0.025651-0.851882j,-0.002963-3.137887j,-0.000004-3.139880j,0.000000
-0.025651-0.851882j,-0.002963-3.137887j,-0.000004-3.139880j,0.000000
-0.025651-0.851882j,-0.002963-3.137887j,-0.000004-3.139880j,0.000000
-0.025651-0.851882j,-0.002963-3.137887j,-0.000004-3.139880j,0.000000
-0.025651-0.851882j,-0.002963-3.137887j,-0.000004-3.139880j,0.000000
-0.025651-0.851882j,-0.002963-3.137887j,-0.000004-3.139880j,0.000000
-0.025651-0.851882j,-0.002963-3.137887j,-0.000004-3.139880j,0.000000
-0.025651-0.851882j,-0.002963-3.137887j,-0.000004-3.139880j,0.000000
-0.025651-0.851882j,-0.002963-3.137887j,-0.000004-3.139880j,0.000000
-0.025651-0.851882j,-0.002963-3.137887j,-0.000004-3.139880j,0.000000
-0.025651-0.851882j,-0.002963-3.137887j,-0.000004-3.139880j,0.000000
-0.025651-0.851882j,-0.002963-3.137887j,-0.000004-3.139880j,0.000000
-0.025651-0.851882j,-0.002963-3.137887j,-0.000004-3.139880j,0.000000
-0.025651-0.851882j,-0.002963-3.137887j,-0.000004-3.139880j,0.000000
